sitio_noticias,fecha,seccion,titular,cuerpo,url
La Razón,2026-06-25,Columnistas,La universidad pública en la historia política de Bolivia,"Las universidades públicas y autónomas se constituyeron, a lo largo de la historia de Bolivia, en espacios fundamentales de construcción de la patria, de defensa nacional y de participación en las profundas transformaciones políticas, sociales y culturales que marcaron los momentos fundamentales del país. Las universidades no pueden ser entendidas únicamente como instituciones destinadas a formar profesionales o a desarrollar conocimiento mediante la investigación. La universidad pública fue, y debe seguir siendo, protagonista activa de la historia nacional.

Desde los primeros movimientos independentistas, en los que la USFX de Chuquisaca se convirtió en un espacio del grito libertario de mayo de 1809, la universidad pública boliviana fue protagonista en los grandes momentos de construcción histórica de Bolivia. Esa presencia también se expresó en la Guerra del Chaco, cuando estudiantes de la UMSA de La Paz decidieron incorporarse a la defensa del territorio patrio. Luego, la universidad conquistó la autonomía en 1930, fue parte de las transformaciones de 1952 y de la resistencia democrática frente a las dictaduras. Durante el periodo neoliberal, volvió a constituirse en espacio de crítica frente al ajuste económico, la privatización y la destrucción de lo público. La historia universitaria no puede separarse de las luchas por independencia, soberanía, democracia, justicia social y luchas populares.

En las etapas más duras de la vida republicana, durante las dictaduras militares, la universidad pública y autónoma fue intervenida, reprimida y perseguida. Sufrió las consecuencias de los estados de sitio, utilizados como mecanismos de represión para acallar la protesta social y desarticular la organización popular. Pero esa violencia no logró romper su relación histórica con los sectores populares. Estudiantes, docentes y trabajadores universitarios compartieron luchas con mineros, campesinos, obreros, clases medias empobrecidas y movimientos democráticos. En ese periodo histórico, la universidad se constituyó como parte de un bloque social popular que disputó democracia, derechos, justicia social y soberanía nacional frente al imperialismo.

Es importante recordar que los principios inscritos en el Estatuto Orgánico del Sistema de la Universidad Boliviana (2024) definen a la universidad como plurinacional, científica, democrática, popular, antiimperialista y transparente. No son una simple formulación normativa; en ellos se expresa una memoria histórica y una responsabilidad institucional y social frente al país y el pueblo boliviano. Precisamente por ello, esos principios no solo deben ser proclamados, sino también defendidos y asumidos con coherencia en el debate académico, en la gestión universitaria y en la relación de la universidad con los procesos históricos y sociales de Bolivia.

Sin embargo, toda institución histórica enfrenta también sus propias contradicciones. Una de ellas se expresó cuando el secretario nacional de Posgrado (CEUB) señaló, en un evento del Ministerio de Educación, que la educación “descolonizadora, liberadora, revolucionaria, antiimperialista, despatriarcalizadora y transformadora” era solo una “combinación de palabras y semántica ideologizada”.

Lea más: No hay viento bueno para quien no sabe adónde va

Más allá de la legítima diversidad de posiciones, una afirmación de ese tipo contradice los propios principios estatutarios de la universidad pública, que se define como plurinacional, científica, democrática, popular y antiimperialista.

Otra contradicción reciente se manifestó en el XIV Congreso de Universidades en Cobija, cuando la UMSA decidió retirarse frente a la imposición de una representación estudiantil ilegítima. Su posición expresa la defensa de la autonomía universitaria y de la representación legítima de sus estudiantes frente a delegados que no respondían a la voluntad estudiantil de la universidad.

La universidad pública no necesita ser uniforme ni someterse a un solo pensamiento; su fuerza democrática está en la pluralidad, el debate crítico y la libertad de pensamiento. Pero esa diversidad debe afirmar, no negar, sus principios históricos: ser plurinacional, científica, democrática, popular, antiimperialista y transparente.

Por ello, su memoria histórica de lucha exige reflexionar sobre: ¿cómo aporta hoy a la construcción del Estado Plurinacional? ¿Cómo enfrenta el racismo, la discriminación y las desigualdades históricas? ¿Cómo defiende la autonomía sin alejarse del pueblo? ¿Cómo aporta a profundizar la democracia y el compromiso con una Bolivia plural, soberana, digna y con justicia social?

*Es docente investigador de la UMSA y exministro de Educación",https://larazon.bo/opinion/columnistas/2026/06/25/la-universidad-publica-en-la-historia-politica-de-bolivia/
La Razón,2026-06-25,Columnistas,Un cuerpo remendado,"Hoy se pasea por los mapas de la geopolítica un cuerpo armado a puro remiendos, hecho con despojos de diversos orígenes y persistentemente antagónicos, que se llama Bolivia.

Con una metáfora tremendista expondré nuestra condición estructural de base: somos un estado y sociedad creados por políticos tan perturbados como el doctor de la novela de Mary Shelley. Formamos parte de los países que nacieron ensamblados artificiosamente con retazos sociales extremadamente disímiles e imposibles de cohesionar que periódicamente se acercan al desastre.

Somos una criatura grotesca que cumplió dos siglos sin desarrollo material y humano plenos, que anda torpemente, solazándose de sus retrocesos, y que periódicamente demuele su precario contrato social e instituciones. Pero, el 2026 es un año especial: nuestra sociedad exterioriza una indisimulable depresión colectiva.

No nacimos por generación espontánea. Nos construyeron en la mesa experimental de la picardía criolla y la escasa cohesión social. Nuestros antepasados, ilustres personajes de la política y la clase castrense, hurgaron en los osarios y mataderos para recolectar extremidades, órganos vitales y tejidos que los juntaron para formar un cuerpo gigantesco, pero enclenque y pedigüeño.

Por ello, sus extremidades van en direcciones opuestas, con actos motrices controlados por un pequeño cerebro que envía señales monotemáticas: narrativas antagónicas de la obviedad con arengas y agendas que fluyen al esqueleto, las extremidades y los órganos vitales por 200 años. Somos un remiendo de etnias y grupos zurcidos con el hilo barato de una institucionalidad precaria y el huso de una forzada convivencia.

¿Qué mantiene en movimiento a este cuerpo zurcido si sus funciones vitales están enfrentadas? En la novela de la británica, era la electricidad que infundía el hálito de vida. En nuestro cuerpo la descarga viene de expoliaciones inmisericordes, de economías subterráneas, de violencia periódica, del narcotráfico, del contrabando, de la extracción ilegal de recursos, etc.

Lea más: El trabajo decente para las trabajadoras domésticas no puede esperar más

Con esos fluidos, esta criatura se levanta para mostrar su burda capacidad motora. No se mueve con agilidad. Se tambalea sin caerse del todo por puros reflejos de la supervivencia más primitiva.  Curar este cuerpo remendado – alias estado fallido– no es una tarea de cirugía estética. Requiere cirugía mayor.

Quizás con una reconstrucción total termine en tres o nueve cuerpos federados o separados. Hasta que ese día llegue, la criatura seguirá deambulando por la historia global como un recordatorio de lo que hacen los políticos y militares cuando juegan a construir naciones remendando odios y diferencias sin considerar los atavismos que subyacen en cada tejido y en todo el esqueleto.

Y en estos tiempos milenaristas, ese cuerpo remendado y abandonado en la marginalidad de la globalización decidió, una vez más, inmolarse. Como un suicida/reincidente bloqueó sus venas y se rasgó los tendones para desangrarse lentamente tendido en una inmensa geografía que nunca pudo controlar y desarrollar. Yace nuevamente “en medio de la nada”, falleciendo lánguidamente entre bellísimas llanuras y esplendorosas montañas.

*Es arquitecto",https://larazon.bo/opinion/columnistas/2026/06/25/un-cuerpo-remendado/
La Razón,2026-06-25,Voces,Programas de inserción laboral para mujeres postpenitenciarias: una necesidad pendiente,"Como ciudadano y ahora como investigador, uno de los aspectos que llama la atención es la reinserción social que constituye uno de los principales fines del sistema penitenciario moderno y se encuentra estrechamente vinculada con el respeto a los derechos humanos. Sin embargo, en Bolivia persisten importantes desafíos para garantizar oportunidades reales de inclusión laboral a las mujeres que recuperan su libertad después de haber cumplido una condena penal. Esta situación resulta particularmente visible en los casos de mujeres provenientes de los centros penitenciarios de Obrajes y Miraflores, ubicados en la ciudad de La Paz.

En el cumplimiento de las penas corporales, muchas mujeres participan en actividades productivas, talleres de capacitación y programas de formación ocupacional destinados a fortalecer habilidades para su futura reinserción. No obstante, una vez obtenida la libertad, enfrentan múltiples barreras para acceder a un empleo digno y estable. Entre estas dificultades destacan la discriminación social, la estigmatización derivada de los antecedentes penales, la limitada experiencia laboral formal y la ausencia de programas públicos específicos de inserción laboral.

Lea más: El precio de siempre

Gran parte de las mujeres privadas de libertad son madres y principales responsables del sustento económico de sus familias. En consecuencia, la falta de oportunidades laborales después de cumplir una condena no solo afecta a las mujeres, sino también a sus hijos y entornos familiares, generando condiciones de vulnerabilidad económica y exclusión social y discriminatoria.

El derecho al trabajo se encuentra reconocido por la Constitución Política del Estado Plurinacional de Bolivia y diversos instrumentos internacionales. Asimismo, la reinserción social forma parte de las obligaciones estatales orientadas a garantizar que las personas que han cumplido una sanción penal puedan reincorporarse plenamente a la sociedad en condiciones de igualdad y dignidad.

Es necesario que las instituciones públicas promuevan políticas inclusivas que contemplen programas de inserción laboral dirigidos a mujeres postpenitenciarias. La implementación de mecanismos de contratación, capacitación especializada y acompañamiento institucional permitiría reducir los niveles de exclusión y fortalecer los procesos de reintegración social efectiva.

La experiencia de las mujeres provenientes de Obrajes y Miraflores demuestra que la reinserción social no concluye con la obtención de la libertad. Por el contrario, comienza una nueva etapa en la que el acceso al trabajo constituye un elemento fundamental para garantizar la dignidad humana, prevenir la reincidencia y construir una sociedad más inclusiva y respetuosa de los derechos humanos.

*Es abogado",https://larazon.bo/voces/2026/06/25/programas-de-insercion-laboral-para-mujeres-postpenitenciarias-una-necesidad-pendiente/
La Razón,2026-06-25,Mundo,Al menos 164 muertos y casi 1.000 heridos por devastadores terremotos en Venezuela,"Al menos 164 personas murieron y casi un millón resultaron heridas por los dos potentes terremotos del miércoles en Venezuela, que provocaron el derrumbe de decenas de edificios, cortes eléctricos y pánico en la población.

La presidenta interina de Venezuela, Delcy Rodríguez, informó el jueves a primera hora al menos 164 muertos y 971 heridos. En un primer balance, había hablado de 32 muertos y más de 700 heridos.

La zona más castigada por la doble sacudida fue el estado de La Guaira, en el norte del país, a unos 40 minutos de la capital, Caracas, que también experimentó daños.

Un equipo de la AFP en esa zona costera observó decenas de edificios colapsados ​​o gravemente dañados. No había luz y la gente pernoctaba en las calles o buscaba a familiares entre los escombros.

«No tenemos nada, ahorita no tenemos nada, ni siquiera fuerza, ni valor para meternos ahí, imagínate tú», dijo a la AFP Larry Rojas, de 49 años, frente a un edificio derrumbado bajo el que está atrapada su familia.

El primer sismo de magnitud 7,2 ocurrió a las 18H04 (22H04 GMT) con su epicentro a 21 km al oeste de Morón, en el norte del país, señaló el Servicio Geológico de Estados Unidos (USGS).

Casi un minuto después, a unos kilómetros de distancia, se registró otro más fuerte de magnitud 7,5, el más potente que ha sacudido Venezuela desde 1900, según los datos del USGS.

«Fue terrible, fue terrible. Todo, todo se desplomó, todo, todo», indicó Yilsmaris Blanco, una habitante de La Guaira de 39 años.

«Le damos gracias a Dios (…) porque estamos vivos, pero hay personas que están ahorita sufriendo con sus familiares tapiados, con sus familiares pisados ​​que no los pueden sacar», agregó.

Tal fue la potencia de estos terremotos que se sintieron hasta en Colombia, donde sonaron algunas alarmas, constató la AFP. Según la presidenta interina, también hubo 30 réplicas.

El gobierno interino decretó el estado de emergencia nacional y declaró La Guaira como una «zona de desastre».

Delcy Rodríguez afirmó que había conversado con el coordinador de la ONU en el país y que ya había «rescatistas especializados» en camino para el país «para apoyar en estos trabajos de rescate».

También dijo que su gobierno estaba «trasladando rescatistas que están en otros estados del país» para «concentrar esfuerzos primeramente en el estado de La Guaira y también en la Gran Caracas».

En las calles de La Guaira, la población pedía ayuda y se movilizaba para tratar de rescatar a quienes quedaron atrapados. El equipo de la AFP vio al menos dos muertos.

«Ahí hay gente viva y nadie viene a salvar», dijo una mujer cuya hija quedó sepultada bajo un edificio de 12 pisos derrumbado.

Los temblores también dañaron parte de las instalaciones del aeropuerto internacional de Maiquetía, que sirve a la capital venezolana y cerradas por los daños.

El equipo de la AFP en la zona observará allí a pasajeros varados y vecinos de la zona pernoctando en su estacionamiento. En medio de la oscuridad se veían columnas que cedieron.

La terminal aérea se encuentra cerrada «por graves daños en su infraestructura», dijo Rodríguez.

Caracas cuenta, sin embargo, con el aeropuerto militar de La Carlota, ubicado en plena zona metropolitana.

En la capital, las escenas fueron de destrucción y pánico, según un periodista de la AFP, que vio un inmueble de 22 plantas completamente destruido en la zona de Chacao, en el este de la ciudad.

Personas desde la calle gritaban los nombres de sus familiares y algunos voluntarios subían a los escombros. «Necesitamos linternas», pedía uno de ellos al caer la noche.

Afuera del centro comercial Sambil, también en Chacao, Heidi Romero, una comerciante de 42 años, se dijo asombrada por la magnitud de las sacudidas.

«No sé ni cuánto tiempo duró. Estaba en el último piso. De unos negocios se cayeron muchas cosas. Salimos por las escaleras de emergencia, por ahí nos sacaron», dijo a la AFP.

El sismo se sintió con fuerza en los estados Trujillo, Carabobo, Miranda y La Guaira, según el ministro del Interior, Diosdado Cabello.

Lea más: Fuerte sismo de magnitud 7,5 sacude a Venezuela

El mandatario estadounidense, Donald Trump , en buenas relaciones con Venezuela desde que ordenó en enero capturar al presidente Nicolás Maduro, prometió ayudar a sus «nuevos y grandes amigos».

Siguiendo sus órdenes, el secretario de Estado, Marco Rubio, anunció posteriormente que Washington «está desplegando de inmediato equipos de búsqueda y rescate, recursos médicos y asistencia humanitaria a Venezuela».

Rodríguez informó posteriormente que mantuvo una conversación telefónica con Rubio, «quien ha expresado su solidaridad y apoyo hacia el pueblo venezolano en estos momentos difíciles».

La mayor parte de los países de América Latina, así como España, Alemania, Italia, Suiza, China, India y la Unión Europea, también manifestaron su solidaridad y ofrecieron ayuda.

Expertos de la ONU instalaron en Caracas a «desbloquear de inmediato» el acceso a redes sociales y medios de comunicación para facilitar las tareas de socorro.

Venezuela es sacudida por temblores con frecuencia. Los terremotos más fuertes en los tiempos recientes fueron los de Cariaco (noreste) en 1997, que causaron 73 muertos, y el de Caracas en 1967, con 236 fallecidos.",https://larazon.bo/mundo/2026/06/25/al-menos-164-muertos-y-casi-1-000-heridos-por-devastadores-terremotos-en-venezuela/
La Razón,2026-06-25,Economía y Empresa,Espinoza garantiza que no habrá cambios en precio de combustibles,"El ministro de Economía, Gabriel Espinoza, aseguró el miércoles que no habrá incremento en el precio de los combustibles en Bolivia.

“Con el nuevo escenario de precios, no hará falta revisarlos”, dijo Espinoza en PoV Unitel, al ser consultado si se iba a aplicar algún cambio en los precios de la gasolina y diésel.

Asimismo, aseguró que, con el acuerdo entre Estados Unidos e Irán, que puso fin a las hostilidades que influían en el precio del petróleo, Bolivia no necesita revisar el precio de los combustibles líquidos que comercializa en el país.

“Estamos en un punto de equilibrio”, aseguró el ministro.

Con el conflicto bélico, el precio del barril de petróleo llegó por encima de $us 120 dólares e impactó en el costo en prácticamente todo el mundo, principalmente en países altamente dependientes de la importación, como es el caso de Bolivia.

Tras un firmar un acuerdo de entendimiento para liberar el estrecho de Ormuz, por donde fluye el 25% del petróleo que consume el mundo, los precios bajaron y hasta el martes el barril se cotizaba en 77 dólares.

Lea más: Ministro Blanco descarta incremento en el precio de los combustibles

El año pasado, el Gobierno retiró la subvención a los combustibles y fijo nuevos precios. Además, se determinó que en un plazo de 180 días se realizará una revisión de esos costos, lo que alertó al sector transporte y actores políticos que rechazaron un eventual incremento.

La norma mantiene la gasolina especial en Bs 6,96 por litro y el diésel oil en Bs 9,80 por litro.

Hace unos días, el ministro de Hidrocarburos, Marcelo Blanco, también garantizó que mantendrían el precio de los carburantes.

“No tenemos planeado subir (el precio) del combustible. No tenemos la intención de privatizar ni la intención de subir el combustible”, aseguró.",https://larazon.bo/economia-y-empresa/2026/06/25/espinoza-garantiza-que-no-habra-cambios-en-precio-de-combustibles/
La Razón,2026-06-25,Nacional,Alanoca enfrenta este jueves audiencia cautelar por supuesta instigación y terrorismo,"La exministra y exconcejala Wilma Alanoca comparecerá este jueves a las 10.00 en una audiencia de medidas cautelares dentro del proceso que investiga presuntos delitos de instigación pública a delinquir y terrorismo en el marco de los bloqueos.

La exautoridad continúa en instalaciones policiales mientras aguarda la resolución de la justicia.

La defensa de Alanoca adelantó que durante la audiencia buscará desvirtuar las acusaciones presentadas por el Ministerio Público y argumentará que no existen elementos suficientes para sustentar la imputación.

El abogado Diego Chávez cuestionó el desarrollo del caso y afirmó que se vulneraron derechos fundamentales de su defendida.

Lea también: Espinoza garantiza que no habrá cambios en precio de combustibles

El jurista también explicó que una Acción de Libertad emitió una resolución favorable para Alanoca. Sin embargo, indicó que la aplicación de requisitos adicionales evitó que la exautoridad recupere su libertad de manera inmediata.

Entre las condiciones establecidas está la presentación de un garante solvente, el registro biométrico y restricciones relacionadas con el acceso a la plaza Murillo.

Alanoca fue detenida el martes después de ofrecer una conferencia de prensa en el centro de La Paz. Posteriormente, la Fiscalía formalizó una imputación en su contra y solicitó que la justicia defina las medidas que deberá cumplir mientras avanza la investigación.",https://larazon.bo/nacional/2026/06/25/alanoca-enfrenta-este-jueves-audiencia-cautelar-por-supuesta-instigacion-y-terrorismo/
La Razón,2026-06-25,Nacional,Comisión de senadores se suma a indagación por hallazgo de droga en madera,"Una Comisión Especial de Investigación de la Cámara de Senadores se sumó a la investigación para esclarecer los hechos, circunstancias y posibles responsabilidades vinculadas a recientes casos de incautación de droga detectados en cargamentos de madera exportados desde Bolivia.

La comisión multipartidaria está integrada por siete senadoras y senadores y deberá presentar resultados en un plazo máximo de cinco meses.

Los legisladores coincidieron en la necesidad de que la Cámara de Senadores contribuya al esclarecimiento de estos hechos y fortalezca las tareas de fiscalización y control que le confiere la Constitución Política del Estado.

Autoridades antinarcóticos y de la Fiscalía de Chile, el 8 de junio, incautaron un cargamento de 108 toneladas de droga impregnada en madera de exportación boliviana en el puerto chileno de Arica.

Las autoridades chilenas informaron que la droga tenía como destino más de 14 puertos alrededor del mundo, principalmente en Europa, Estados Unidos y Oceanía.

Lea más: Muestras de madera con droga son analizadas en laboratorios de Bolivia, Brasil y EEUU

Unos días después, en Brasil también se halló un cargamento de madera impregnado con sustancias controladas que llegó desde Bolivia. Autoridades indicaron que se trata de entre 20 y 50 toneladas de droga.

Entre tanto, el Ministerio Público de Bolivia indicó que citaría a cinco personas. Además, en el marco de las investigaciones que inició, ya realizó el allanamiento a diferentes aserraderos del país.

La pasada semana, el ministro de Gobierno, Marco Antonio Oviedo, informó que se creó una comisión internacional para investigar el caso, para lo que se sostuvo una reunión entre la Unión Europea, con la Policía de España y con la Administración de Control de Drogas (DEA).",https://larazon.bo/nacional/2026/06/25/comision-de-senadores-se-suma-a-indagacion-por-hallazgo-de-droga-en-madera/
La Razón,2026-06-25,Nacional,Tuto Quiroga felicita a Keiko Fujimori y afirma que su victoria en Perú es irreversible,"El expresidente Jorge Tuto Quiroga felicitó a Keiko Fujimori tras el avance del escrutinio de la segunda vuelta presidencial en Perú y aseguró que la diferencia obtenida por la candidata ya garantiza su llegada al poder.

En su cuenta de X, Quiroga aseguró que el resultado no podrá modificarse pese a las actas pendientes de conteo. “Cuando falta contar 0,128% de los votos tiene una ventaja de 0,240%. Este margen ajustado, pero irreversible, significa que es la nueva mandataria electa de Perú”.

El exmandatario resaltó la trayectoria política de Fujimori y atribuyó el resultado a la constancia que mantuvo durante los últimos años.

“Esta victoria es producto de su perseverancia y consecuencia. Tardó, pero triunfó, ¡bravo Keiko!”, publicó.

Quiroga además cuestionó la postura asumida por el candidato izquierdista Roberto Sánchez, quien anunció que no reconocerá a un eventual gobierno de Fujimori. “Una pena que su contrincante desconozca la voluntad popular”.

Las autoridades electorales peruanas rechazaron por improcedente una solicitud presentada por Sánchez para anular la votación en el exterior. Todo ello, buscaba modificar el resultado de la elección y revertir la ventaja obtenida por Fujimori.

Con el 99,8% de los votos escrutados, la candidata conservadora alcanzó el 50,11% de los votos válidos frente al 49,88% de Sánchez. La diferencia supera los 43.000 votos, mientras que las actas pendientes contienen una cantidad de sufragios insuficiente para cambiar la tendencia.

A la espera de la proclamación, distintos líderes políticos de la región comenzaron a pronunciarse sobre el resultado. Entre ellos, Quiroga fue uno de los primeros en reconocer públicamente la victoria de Fujimori.",https://larazon.bo/nacional/2026/06/25/tuto-quiroga-felicita-a-keiko-fujimori-y-afirma-que-su-victoria-en-peru-es-irreversible/
La Razón,2026-06-25,"Marcas, Mundial 2026",Uruguay-España: plato fuerte del Mundial a cara de perro,"Arabia Saudita, que juega ante Cabo Verde en Houston (sábado 00h00 GMT), cierra el grupo con un punto.

Sus dos empates en Miami (1-1 ante Arabia Saudita y 2-2 ante Cabo Verde) obligan a la Celeste a salir a por todas ante la Roja si no quiere apurar opciones pegadas a la calculadora.

El equipo de Marcelo Bielsa necesita un triunfo ante un combinado español que no ha perdido en el tiempo reglamentario en sus últimos 33 partidos.

No lo tendrá fácil ante una campeona de Europa a la que nunca ha ganado. Desde que empataron 2-2 en el Mundial de Brasil 1950, España y Uruguay suman diez enfrentamientos -partidos oficiales y amistosos-, con un saldo de cinco victorias para la Roja y cinco empates.

En Florida, Uruguay ha alternado en sus dos partidos secuencias de gran juego con bajos de rendimiento que le han costado dejarse cuatro puntos frente a rivales teóricamente inferiores.

La Roja, sin ritmo en su inesperado empate 0-0 ante Cabo Verde y enrabietada ante Arabia Saudita (4-0), está virtualmente en dieciseisavos y juega por la primera posición.

En un planteamiento a largo recorrido, con la vista puesta en las rondas finales, el técnico español Luis de la Fuente ha utilizado estos primeros partidos para dar rodaje a varias piezas clave que regresan tras lesión, especialmente Lamine Yamal.

La joya de 18 años disputó 25 minutos en el primer partido, y 45, con su primer gol mundialista, en el segundo, por lo que en el Estadio Guadalajara continuaría su progresión con alrededor de una hora en el campo.

«Simplemente con el caos que genera en el rival, puedes salir beneficiado», resumió sobre su compañero Mikel Oyarzabal, autor de un doblete en tres minutos ante Arabia Saudita.

Tras dos duelos ante equipos que se limitaron a defenderse la fisonomía del partido en el Estadio Guadalajara será completamente diferente, un choque a tumba abierta ante un equipo valiente con el sello de Bielsa.

«Parece que los que se encierran atrás se nos enquistan más… Pero llevamos 33 partidos sin perder, nos han jugado de todas las maneras y si tenemos el día, es muy difícil ganarnos», dijo Aymeric Laporte, el jefe de una defensa española que hasta ahora casi no ha tenido trabajo.

Uruguay, que se ha visto obligado a remontar en sus dos partidos, debe «meter pecho en las balas» frente a España, declaró Agustín Canobbio, goleador ante Cabo Verde.

Entre las dudas de Bielsa, el puesto de centro delantero, con Federico Viñas amenazado por Darwin Núñez, cuya velocidad y potencia podrían darle el puesto en el once para intentar sorprender a la dominadora España.

Por detrás, su capitán Federico Valverde, enrabietado por la irregularidad de los suyos y en busca de su primer gol en el torneo.

Ambos equipos jugaron los dos primeros partidos en el mismo estadio, España en Atlanta y Uruguay en Miami. Ahora les espera Guadalajara y sus 1.500 metros de altura sobre el nivel del mar.

Tendrán que buscar una adaptación exprés: España viajó desde su campo base en Chattanooga (Tennessee), a 200 metros del nivel del mar, mientras que Uruguay se concentra en Playa del Carmen, en el Caribe mexicano, a pie de playa.

(25/06/2026)",https://larazon.bo/marcas/2026/06/25/uruguay-espana-plato-fuerte-del-mundial-a-cara-de-perro/
La Razón,2026-06-25,Economía y Empresa,CNI urge aprobación de nuevas leyes para ‘lavar’ la imagen del país tras bloqueos,"El presidente de la Cámara Nacional de Industrias (CNI) Gonzalo Morales urgió este jueves a los órganos Ejecutivo y Legislativo apurar la aprobación de nuevas leyes que permitan reactivar la economía y “lavar” la imagen del país que quedó muy deteriorada tras más de 50 días de bloqueos.

En criterio de Morales, el daño que dejaron los bloqueos no solo lo sienten las familias y la cadena productiva, sino toda la economía en su conjunto y la imagen del país que a nivel internacional está afectada.

“Es imprescindible que la Asamblea Legislativa empiece a aprobar nuevas leyes como las de inversiones que atraiga a los inversores extranjeros. Para también necesitamos aprobar leyes para reactivarnos como la de hidrocarburos, de minería de turismo”, dijo Morales en Asuntos Centrales.

Asimismo, aseguró la tarea de “lavar y cambiar la imagen tan deteriorada del país” es una responsabilidad de todos.

Para Morales, el daño provocado por los bloqueos ha sido muy fuerte en las industrias, particularmente de La Paz y El Alto, ciudades golpeadas por el cerco que provocó el desabastecimiento de insumos, alimentos, combustibles y medicamentos.

Lea más: Industriales prevén seis a siete meses para recuperar pérdidas por bloqueos

“Por este daño, muchas industrias han tenido que dar vacaciones y los trabajadores han entendido porque el empresariado no provocó esto”, complementó.

En ese contexto, Morales llamó a los bolivianos a reponerse, mirar hacia adelante y apuntar a una reactivación para salir de la crisis.

Recordó, además, que la CNI ya presentó al Gobierno un plan de reactivación económica con medidas a corto, mediano y largo plazo.

Morales considera que todos los sectores productivos que también tienen este tipo de iniciativas deberían reunirse para coordinar y elaborar un solo documento para acelerar este proceso.

“La CNI presentó plan y queremos que el estado dé la seguridad jurídica a los empresarios bolivianos para que no se vayan de Bolivia y sigan invirtiendo y generando fuentes labores. Y también debe llegar a los inversionistas extranjeros para que vengan a Bolivia y traigan progreso”, remarcó.

Informó también que el año pasado, Bolivia recibió alrededor de $us 600 millones de inversión extranjera cuando países vecinos captaron por encima de $us 7.000 millones. “Ese dato tiene que decirnos algo y nos está faltando una ley”.

Asimismo, aseguró que la reactivación económica del país no será inmediata y prevé que tomará entre seis y siete meses.

“No significa que los bloqueos se levantaron y todo ya funcionara de forma normal, hemos proyectado que para volver a la normalidad y la industria vuelva a los niveles de producción, vamos a requerir entre seis y siete meses”, remarcó.

Bolivia sufrió más de 50 días de bloqueos que dejaron más de $us 3.000 millones de pérdidas económicas en todo el país según estimaciones del Gobierno.",https://larazon.bo/economia-y-empresa/2026/06/25/cni-urge-aprobacion-de-nuevas-leyes-para-lavar-la-imagen-del-pais-tras-bloqueos/
