sitio_noticias,fecha,seccion,titular,cuerpo,url
La Razón,2026-06-19,Voces,La Paz 2029 – El desafío va más allá del deporte,"El anuncio oficial está hecho: la ODEBO (Organización Deportiva Bolivariana) confirmo a la ciudad de La Paz como la sede de los XIX Juegos Bolivarianos 2029, a realizarse entre el 14 al 26 de noviembre de 2029.

Para el país, esto representa el hito de infraestructura, logística y visibilidad internacional más importante de la década.

Sin embargo, ante un desafío de esta magnitud, la verdadera pregunta ejecutiva que debemos hacernos NO es cuántas medallas ganaremos, sino cuál será el legado real que dejaremos a la ciudad y a las futuras generaciones.

Si analizamos las experiencias recientes de mega eventos en América Latina, la evidencia es contundente: el Exito ya no se mide únicamente en los días de competición. El éxito moderno se gestiona bajo una perspectiva estricta de Sostenibilidad, Resiliencia Urbana y Eficiencia Operativa.

Los Juegos Bolivarianos no pueden ser un esfuerzo aislado del sector público; demandan con urgencia un enfoque sinérgico y un modelo de gobernanza multiactor donde la empresa privada, el Estado y la academia sumemos capacidades críticas.

Tres pilares estratégicos para un legado sostenible

Para que La Paz 2029 sea un referente de vanguardia en la región, propongo poner sobre la mesa tres dimensiones de transformación integral:

La apropiación de ciudadana paceña, como objetivo diferenciador, exige la integración de las juntas vecinales y clubes locales en el uso de los espacios para evitar el desuso.

Implementar Infraestructura Verde y lograr Certificaciones internacionales (como LEED o EDGE) en el diseño, remodelación y adecuaciones de las villas deportivas, recintos deportivos y centros de soporte, serán factores diferenciadores.

¿Y qué tal si aprovechamos de implementar una Infraestructura urbana con diseño universal (para personas con discapacidad) garantizando un legado de transitabilidad para la ciudad?

Indicadores de gestión eficiente – Gestión de la Huella de Carbono, involucran estrategias de mitigación en el transporte masivo de delegaciones y espectadores. De igual manera es necesario desarrollar planes de gestión de residuos sólidos de cero desperdicios durante los días de competencia y reciclaje post-evento (Economía Circular)

Si queremos diferenciarnos positivamente, talvez sea necesario consolidar criterios de Movilidad Inteligente (Smart Mobility) generando Simulación y modelado de tráfico para la creación de «carriles exclusivos» que conecten las sedes sin colapsar el transporte cotidiano de la ciudad. Y por supuesto una logística integral de suministros implicara la coordinación anticipada con las autoridades aduaneras para el ingreso temporal/permanente de tecnología de cronometraje, equipamiento médico y herramientas de transmisión internacional.

Un llamado a la acción intersectorial (Sinergias)

Desde la Academia (Universidades) el sector Privado y los sectores de decisión, tenemos la responsabilidad histórica de anticiparnos a la demanda. La preparación para el 2029 empieza hoy, construyendo las competencias profesionales que operarán los juegos y diseñando los puentes para que las corporaciones bolivianas vean en este evento una plataforma legítima de inversión, cumplimiento de metas ESG y valor compartido.

Los Juegos Bolivarianos son el pretexto perfecto para demostrar de qué somos capaces cuando operamos bajo una verdadera Sinergia institucional. Debemos romper esquemas burocráticos y empezar a planificar el futuro.

El ecosistema empresarial y profesional de Bolivia debe prepararse para asumir este rol estratégico y hacer que este desafío sea un hito histórico para la ciudad maravilla.",https://larazon.bo/voces/2026/06/19/la-paz-2029-el-desafio-va-mas-alla-del-deporte/
La Razón,2026-06-19,Columnistas,El departamento de La Paz necesita una agenda de recuperación económica,"El departamento de La Paz, que concentra el 30,9% de las unidades económicas formales del país —122.956 de un total de 398.131 a noviembre de 2025— y lidera la industria manufacturera nacional con 12.978 unidades, equivalentes al 31,6% del total, ve amenazada una posición construida gracias al esfuerzo de miles de emprendedores y empresas.

La Federación de Empresarios Privados de La Paz (FEPLP) presentó el documento “Restricciones al Desarrollo Empresarial Paceño y Agenda de Soluciones ante la Crisis de Convulsión Social”, que plantea medidas para enfrentar la actual coyuntura.

Los empresarios identificamos cuatro indicadores que reflejan la magnitud de la crisis: pérdidas superiores a 500 millones de dólares en La Paz tras más de un mes de bloqueos; perjuicios nacionales mayores a 2.100 millones de dólares; el 30,9% del tejido empresarial del país en riesgo; y 300.000 empleos amenazados en la cadena turística paceña.

Las restricciones económicas y financieras han provocado pérdidas e iliquidez por la paralización de las ventas, inventarios inmovilizados y un creciente riesgo de mora. Esta situación puede derivar en estanflación, con el consecuente encarecimiento de insumos y del crédito.

Las restricciones logísticas, de transitabilidad y de comercio exterior han paralizado operaciones comerciales y alterado la programación logística nacional, con efectos que podrían extenderse más allá de los conflictos.

Las dificultades de abastecimiento han generado escasez de alimentos, combustibles, insumos industriales y medicamentos. El sector farmacéutico enfrenta una posible paralización y las cadenas agroproductivas están seriamente afectadas. La producción de los Yungas, el Altiplano y la región del lago Titicaca —café, cacao, quinua, fibras de camélidos, truchas y lácteas— no llega oportunamente a los mercados ni a las plantas de transformación.

En el ámbito social, unos 300.000 empleos están en riesgo. Algunos establecimientos turísticos reportan cancelaciones hoteleras de hasta el 90% y pérdidas acumuladas de Bs 1.150 millones, situación que podría impulsar el traslado de operaciones a otras regiones.

La competitividad del departamento también se deteriora, afectando uno de los activos más difíciles de recuperar: la confianza. Algunas empresas analizan trasladar sus operaciones a Cochabamba y Santa Cruz en busca de mejores condiciones.

La vulneración del derecho a la libre circulación y la falta de garantías para la actividad económica evidencian la necesidad de pasar del estado de emergencia provocado por los bloqueos a una etapa de recuperación.

La FEPLP propone tres fases de acción. La primera consiste en restablecer la libre circulación, suspender temporalmente sanciones tributarias, financieras, aduaneras y laborales, y registrar oficialmente los daños ocasionados. La segunda contempla un fondo de resarcimiento, la reprogramación de créditos y un programa de protección del empleo. La tercera plantea relanzar la marca territorial y el destino La Paz.

También es indispensable promover la permanencia y la inversión mediante estabilidad tributaria, facilidades para la importación de bienes de capital y mecanismos de protección a la inversión.

Más allá de la coyuntura, La Paz posee grandes oportunidades de crecimiento. Destacan el potencial hidrocarburífero del norte amazónico, la expansión agropecuaria, el fortalecimiento de una economía verde y el desarrollo de proyectos de energía eléctrica, eólica y solar. Asimismo, la consolidación de Patacamaya como puerto seco y centro logístico estratégico puede convertir al departamento en un articulador del comercio nacional e internacional.

No podemos continuar aislados por conflictos que afectan la producción, el comercio y el empleo. Cada día de bloqueo profundiza las pérdidas económicas, debilita empresas construidas durante décadas y desalienta nuevas inversiones. Proteger el tejido empresarial paceño y a las familias que dependen de él es indispensable para la recuperación económica y el desarrollo sostenible de La Paz y del país.",https://larazon.bo/opinion/columnistas/2026/06/19/el-departamento-de-la-paz-necesita-una-agenda-de-recuperacion-economica/
La Razón,2026-06-19,Voces,Importancia de relaciones con la China,"A raíz del Foro Económico y Comercial “Bolivia: Hacia el mundo con China”, realizado el mes pasado en la ciudad de Tarija, fue un evento importante donde se presentaron temas de interés dentro nuestro relacionamiento con la China.

Este encuentro de alto nivel fue un escenario donde los intereses de Bolivia se proyectaron en una agenda bilateral de trabajo con China, en el que se abordaron proyectos de inversiones en infraestructura, integración ferroviaria, el cambio de matriz energética, salud, turismo, exportaciones, entre otros; considerando que precisamente las relaciones diplomáticas de más de 40 años con ese pueblo deben tener un encuentro indestructible para beneficio del país.

Un pueblo en desarrollo como es la China, con una economía vigorosa del cual países hermanos del continente están siendo beneficiados. Ante esa situación, Bolivia debe dirigir su política en la activación económica que nos favorecen en absoluto.

Como referencia económica en el intercambio económico – Comercial con la China, sobrepasa los 4 mil millones de dólares. En el tema financiero, bilateralmente China ha dado donación, créditos sin interés y créditos preferenciales de la cual nuestra economía se siente beneficiada a nuestros intereses.

A lo anterior y dentro de los programas de inversión, China anualmente ofrece cursos a más de 100 funcionarios y técnicos bolivianos a capacitarse en ese país.

En el marco de programas como los que se encuentran en procesamiento referentes a una integración cultural. La Cámara Boliviana – China está gestando la creación de una escuela de medicina tradicional, donde nuestros valores ancestrales sean considerados juntamente con la medicina tradicional china.

La creación de un instituto tradicional que se encuentra en proceso se debe al profundo respeto y admiración que tiene sobre nuestros valores medicinales originarios, que vendrían a complementarse con la medicina tradicional de china. En dicho instituto da lugar al estudio y fomento del cultivo de plantas medicinales, dado los diferentes pisos ecológicos con que cuenta Bolivia. Es de advertir que el uso de plantas medicinales servirá para consumo nacional y de exportación.

Otro aspecto que deberíamos trabajar es la integración cultural que viene impulsando el gobierno chino, con el intercambio de nuestras expresiones culturales como viajes de nuestros conjuntos de danzas folklóricas y becas de estudio a la China.

Independientemente de una integración cultural, tenemos el interés como Asociación Amigos de la China y Cámara Boliviana – China, de interesar inversiones chinas en los diferentes departamentos a través de hermanamientos, en el área precisamente agrícola, promover el turismo en diferentes regiones del país y el cambio de matriz energética, con el fin de lograr una verdadera integración entre nuestros pueblos.

La misión de China en su última visita a Tarija quedó gratamente impresionada por los cultivos de vid, donde manifestó que China se está constituyendo en un gran consumidor de vinos, de tal suerte que Tarija es un centro ideal para extender sus cultivos con un mercado realmente importante. Aparte de su interés por el desarrollo agrícola de la zona, invitó a productores agropecuarios, con el fin de tratar una agenda de desarrollo en el campo. Hechos que indiscutiblemente contribuyen al desarrollo de la región.

La Asociación Amigos de la China y la Cámara Boliviana – China, dentro de sus principios fundamentales tiene el de promover una integración cultural, económica y comercial con el país asiático.

Consecuentemente la China es un socio estratégico en la activación económica de Bolivia, queremos ser socios de grandes emprendimientos con un pueblo hermano y emergente como es China y que, a lo largo de la historia ha demostrado su vocación de paz que es el requisito fundamental en una estructura de equidad y justicia. Los principios de armonía y paz plantados por sus grandes pensadores como Lao Tse y Confucio son también principios que nos identifican.

* Presidenta de la Asociación Amigos de la China en Bolivia Presidenta de la Cámara Boliviana – China de Industria, Minería, Comercio y Turismo",https://larazon.bo/voces/2026/06/19/importancia-de-relaciones-con-la-china/
La Razón,2026-06-19,Nacional,Chile devuelve a cinco militares bolivianos tras descartar delitos en su ingreso fronterizo,"Las autoridades chilenas devolvieron a Bolivia a cinco militares que fueron retenidos esta semana en la zona fronteriza de Colchane, luego de que las investigaciones descartaran su participación en actividades ilícitas dentro del territorio chileno.

Los uniformados fueron interceptados por Carabineros después de ser detectados en el sector del Salar de Coipasa, a unos 500 metros al interior de Chile. Durante el operativo también se incautó un vehículo militar, armamento reglamentario y municiones que portaban los efectivos.

Tras las diligencias realizadas por la Fiscalía del Tamarugal y equipos especializados, las autoridades concluyeron que no existían antecedentes que vincularan a los militares con delitos de contrabando u otras actividades ilícitas. En consecuencia, se determinó aplicar el protocolo de reconducción y proceder con su retorno a Bolivia.

Según el reporte de las autoridades chilenas, el armamento y la munición serán sometidos a pericias técnicas antes de ser entregados posteriormente a Bolivia por la vía diplomática correspondiente. El vehículo militar también quedó bajo custodia temporal para completar los procedimientos administrativos establecidos.

La devolución de los cinco militares se concretó a través del Complejo Fronterizo de Colchane, en coordinación con organismos policiales y autoridades de ambos países. El caso generó atención debido a que inicialmente se investigó si el ingreso irregular estaba relacionado con actividades de contrabando en la frontera.

Con la decisión de la fiscalía chilena, el incidente quedó cerrado sin cargos penales contra los efectivos bolivianos, quienes fueron entregados a las autoridades nacionales para continuar los procedimientos internos que correspondan.",https://larazon.bo/nacional/2026/06/19/chile-devuelve-a-cinco-militares-bolivianos-tras-descartar-delitos-en-su-ingreso-fronterizo/
La Razón,2026-06-19,Nacional,Diálogo en pausa y comisiones que ‘avanzan’: Bolivia vive el día 50 de bloqueos,"Bolivia ingresó este viernes a su día 50 de conflicto social y bloqueos, con al menos 41 puntos de interrupción en carreteras distribuidos en cinco departamentos.

Entretanto, el diálogo entre el Gobierno y la Central Obrera Boliviana (COB) permanece en cuarto intermedio y las partes apuestan por el trabajo de comisiones para destrabar la crisis.

Las medidas de presión continúan afectando principalmente a La Paz, Cochabamba, Oruro, Potosí y Santa Cruz, donde persisten problemas de abastecimiento, dificultades para el transporte de mercancías y restricciones en la circulación interdepartamental.

Diversos sectores productivos advirtieron que las pérdidas económicas se acumulan a medida que se prolonga el conflicto.

El miércoles, representantes de la COB y el Gobierno instalaron una mesa de negociación en instalaciones del Banco Central de Bolivia (BCB), considerada el primer acercamiento formal entre ambas partes desde el inicio de las movilizaciones.

Sin embargo, el encuentro ingresó en un cuarto intermedio para permitir el trabajo de una comisión jurídica encargada de analizar la situación de dirigentes y movilizados detenidos durante las protestas.

El secretario ejecutivo de la COB, Mario Argollo, señaló que existe la intención de continuar las conversaciones, aunque insistió en que la situación de los detenidos sigue siendo una prioridad para su organización.

Según el dirigente, el trabajo de las comisiones permitirá avanzar en la búsqueda de soluciones mientras se mantiene abierto el canal de negociación.

Por su parte, el Gobierno sostuvo que el diálogo debe continuar dentro de un marco de pacificación y reiteró la necesidad de restablecer la circulación en las carreteras para aliviar el impacto que los bloqueos generan en la economía y en el abastecimiento de las ciudades.

La noche del jueves, se conoció que autoridades de Estado y dirigente de la COB avanzaron en la conformación de comisiones en una reunión en oficinas de la La Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes (ATT). Sin embargo, no se conocieron los detalles.

La crisis comenzó a principios de mayo y se convirtió en una de las movilizaciones más prolongadas de los últimos años. Los bloqueos afectan el traslado de alimentos, combustibles, medicamentos e insumos productivos, principalmente hacia las ciudades de La Paz y El Alto. Esa situación que generó preocupación en distintos sectores económicos y sociales

Mientras las comisiones jurídicas y técnicas continúan sus reuniones, el país permanece a la expectativa de una reanudación del diálogo entre el Ejecutivo y la COB. Por el momento, los bloqueos se mantienen vigentes y no existe una fecha definida para levantar las medidas de presión, aunque ambas partes coinciden en la necesidad de encontrar una salida negociada al conflicto.",https://larazon.bo/nacional/2026/06/19/dialogo-en-pausa-y-comisiones-que-avanzan-bolivia-vive-el-dia-50-de-bloqueos/
La Razón,2026-06-19,Nacional,Cinco militares bolivianos llegan al país tras incidente fronterizo en Chile,"Los cinco militares bolivianos que fueron retenidos por autoridades chilenas luego de cruzar la frontera durante un operativo de lucha contra el contrabando retornaron la noche del jueves al territorio nacional a través del paso fronterizo de Pisiga, en el departamento de Oruro.

Los efectivos pertenecen al Grupo de Tarea Conjunta (GTC) “Huayllas” y participaban en tareas de control contra actividades ilícitas en el sector del Salar de Coipasa, como parte de una operación ejecutada por el Comando Estratégico Operacional de Lucha Contra el Contrabando (CEO-LCC).

Se trata de l teniente de navío Jaime Cristhian Zeballos Soto, los suboficiales Ramiro Álvaro Quisbert Vallejos, Nelson Frank Catari Rodas y Néstor Zapana Mamani, además del sargento segundo Luis Lenin Rodríguez Sanga, según una nota de prensa del Ministerio de Defensa.

De acuerdo con la información oficial, durante el desarrollo de las operaciones se perdió contacto con la patrulla desplegada en la zona y posteriormente se confirmó que los uniformados habían ingresado a territorio chileno, donde fueron retenidos por las autoridades de ese país.

Tras gestiones y coordinaciones realizadas entre instituciones de Bolivia y Chile, se concretó el retorno de los militares mediante un procedimiento de reconducción fronteriza ejecutado por la Policía de Investigaciones (PDI) de Chile.",https://larazon.bo/nacional/2026/06/19/cinco-militares-bolivianos-llegan-al-pais-tras-incidente-fronterizo-en-chile/
La Razón,2026-06-19,Economía y Empresa,YPFB condiciona la normalización del combustible en La Paz a una pausa humanitaria,"Yacimientos Petrolíferos Fiscales Bolivianos (YPFB) afirmó que la normalización del abastecimiento de combustibles en La Paz y El Alto dependerá de que se establezca una “pausa humanitaria” que permita el tránsito de cisternas retenidas por los bloqueos que persisten en diferentes carreteras del país.

El presidente de YPFB, Sebastián Daroca, informó que más de 400 camiones cisterna permanecen varados en distintos puntos del territorio nacional sin poder llegar a la planta de almacenaje de Senkata, situación que afecta el suministro regular de gasolina y diésel en el departamento paceño.

“Nuestra esperanza es que se abra esta pausa, esta tregua declarada de 24 horas, para que más bien el grueso de las cisternas que están esperando poder pasar estos bloqueos en Caracollo, Konani, Panduro, puedan llegar a la planta de Senkata y podamos usar ese producto para eliminar prácticamente todas las colas en la ciudad de La Paz”, indicó Daroca en entrevista con Cadena A.

Según Daroca, aunque la planta de Senkata opera con normalidad, las restricciones en las rutas impiden el ingreso oportuno de combustibles importados y limitan la capacidad de abastecimiento a las estaciones de servicio de La Paz y El Alto.

Asimismo, señaló que actualmente se recurre a rutas alternativas y medidas operativas extraordinarias para distribuir los volúmenes disponibles.

El titular de la petrolera estatal explicó que la liberación de corredores para el paso de cisternas permitiría acelerar el restablecimiento del suministro y reducir las filas registradas en varios surtidores.

En ese sentido, exhortó a los sectores movilizados a permitir el tránsito de vehículos que transportan combustibles y otros insumos esenciales para la población.

Como parte de las acciones para mitigar la escasez, YPFB programó el despacho de 800.000 litros de gasolina especial hacia estaciones de servicio de La Paz y El Alto, además de la distribución de miles de garrafas de Gas Licuado de Petróleo (GLP).

Sin embargo, advirtió que la reposición de inventarios continuará siendo limitada mientras persistan los bloqueos en los principales accesos al departamento.

La empresa reiteró que trabaja de manera continua para garantizar el abastecimiento del mercado interno y pidió a la población evitar compras especulativas, mientras se realizan esfuerzos logísticos para incrementar los volúmenes de combustibles destinados a las ciudades paceñas.",https://larazon.bo/economia-y-empresa/2026/06/19/ypfb-condiciona-la-normalizacion-del-combustible-en-la-paz-a-una-pausa-humanitaria/
La Razón,2026-06-19,"Bolivar, Fútbol profesional boliviano, Marcas","Billy Arce tiene acuerdo con Bolívar, según prensa ecuatoriana","‎El extremo ecuatoriano Billy Arce está muy cerca de convertirse en nuevo futbolista de Bolívar, según reportaron medios de comunicación de su país. ‎ ‎La información fue revelada por el periodista argentino César Luis Merlo, especialista en el mercado de pases, a Studio Fútbol, e indicó que existe un acuerdo total entre las partes. ‎ ‎Según el reporte, Arce firmará contrato con Bolívar hasta diciembre de 2027 y llegará a La Paz como agente libre tras concluir su etapa en Mazatlán FC de México.

TAMBIÉN PUEDE LEER:

Ramiro Vaca volvió al gol, pero Wydad AC cayó ante FUS Rabat

‎ ‎Durante su paso por el fútbol mexicano tuvo poca continuidad; sin embargo, mantiene recorrido internacional gracias a su trayectoria en varios países de la región. ‎ ‎A sus 27 años, puede desempeñarse por ambas bandas ofensivas; además, cuenta con experiencia en algunos de los clubes más importantes de Ecuador. ‎ ‎En su país defendió las camisetas de Independiente del Valle, Liga Deportiva Universitaria de Quito, Barcelona SC y Emelec. Su rendimiento también le permitió dar el salto al fútbol europeo.

‎ ‎Brighton & Hove Albion adquirió sus derechos deportivos en una etapa temprana de su carrera; posteriormente jugó en Extremadura UD de España. ‎ ‎También vistió las camisetas de Peñarol de Uruguay y Santos FC de Brasil. En Colombia tuvo pasos destacados por Deportivo Pasto, Once Caldas y Atlético Nacional. ‎ ‎Su inminente llegada a Bolívar representa una oportunidad para recuperar el nivel que lo proyectó como una de las mayores promesas del fútbol ecuatoriano. ‎ ‎Además, compartirá vestuario con su compatriota Xavier Arreaga. La relación de Bolívar con City Football Group también habría resultado atractiva para el atacante.

‎ ‎Por su parte, Bolívar cuenta con cupos disponibles para jugadores extranjeros, tras la salida anticipada del ecuatoriano Cristian Alemán. ‎ ‎A esa baja se suma la reciente desvinculación del defensor argentino Ignacio Gariglio; que abrieron espacio para nuevas incorporaciones. ‎ ‎La dirigencia celeste busca reforzar el plantel para el segundo semestre de la temporada con el principal objetivo es afrontar los playoffs de la Conmebol Sudamericana. ‎ ‎En esa instancia, Bolívar enfrentará al club brasileño Grêmio en una serie que está programada para disputarse el 23 y el 30 de julio.",https://larazon.bo/marcas/2026/06/19/billy-arce-tiene-acuerdo-con-bolivar-segun-prensa-ecuatoriana/
La Razón,2026-06-19,"Marcas, Mundial 2026",El ‘Cielito lindo’ continuará en escena durante un Mundial,"La canción tradicional, entonada en los estadios donde juega el Tri o en las calles mexicanas, se seguirá escuchando como mínimo en la ronda de los 32 mejores gracias la victoria 1-0 de los hombres que dirige Javier Aguirre contra Corea del Sur.

El volante Luis Romo aprovechó un error grosero del portero surcoreano, Kim Seung-Gyu, en el minuto 50 para darle el triunfo a su país en el estadio de Guadalajara y aseguró que los locales acaben en la cima del Grupo A.

«Es anecdótico esto de ser primero, porque lo que cuenta es el lugar final», dijo Aguirre.

México, que sueña con superar por primera vez los cuartos de final de un Mundial, fue beneficiado por el empate 1-1 entre Sudáfrica y República Checa en Atlanta, en el juego que abrió la segunda fecha de la primera ronda.

Los surcoreanos habrían tenido la misma suerte que sus rivales en caso de ganar en la casa de las populares Chivas de Guadalajara, colmada por una marea verde de 45.522 espectadores que nunca paró de apoyar al Tri.

Capitaneados por la estrella Son Heung-Min, los asiáticos cuentan con tres puntos y dependen de sí mismos para inscribirse en los dieciseisavos, una ronda creada tras la ampliación de la Copa del Mundo a 48 equipos.

El resto de las posiciones del Grupo A se definirán en la última jornada, la próxima semana, cuando Corea del Sur choque con Sudáfrica y República Checa desafíe a los anfitriones.

La previa del juego entre mexicanos y coreanos estuvo rodeada de intriga, luego de que el martes se avistará un dron misterioso sobre el campo de entrenamiento asiático.

Dos hombres, sospechosos de ser los operadores del dron, recuperaron el aparato estrellado y huyeron del lugar en un incidente que el seleccionador de Corea del Sur, Hong Myung-bo, calificó como «desafortunado».

La tensión, sin embargo, no tuvo eco en el Parque Internacional Seúl, en el corazón del Koreatown, donde miles de personas se agolparon para ver la contienda entre los dos países con mayores comunidades de inmigrantes en Los Ángeles.

«Muchos coreanos y mexicanos tienen la misma historia aquí en Los Ángeles», dijo Riley Ortiz, quien estudió con dos amigos a respaldar al México de sus padres, pero que siente mucho aprecio por la cultura coreana.

«Quería apoyar a los dos», sonriendo.

Los festejos manitos perdieron algo de protagonismo entrada la madrugada del viernes, cuando la federación de Irán anunció que presentará una queja formal ante la FIFA por las «restricciones» que se le «imponen» a su equipo en el Mundial.

Los iraníes cuestionan las limitaciones de ingreso a Estados Unidos para parte de su delegación y que no se les permitirá llegar dos días antes a las ciudades donde jugarán, como hacen muchos combinados.

México seguramente no será el único anfitrión en la siguiente fase, a la que clasifican los dos primeros de cada uno de los doce grupos y los ocho mejores terceros.

Un día antes de que Estados Unidos vuelva al ruedo, Canadá dio un pase gigantesco en un día para la historia: ganó su primer partido en una Copa del Mundo y prácticamente se aseguró uno de los dos boletos del Grupo B.

Los Canucks vapulearon 6-0 a Catar y salva alguna catástrofe de proporciones bíblicas seguirán con vida en el torneo, que organizan junto a México y Estados Unidos hasta la final del 19 de julio.

La fiesta en Vancouver registró empero una de las peores imágenes de lo que va del Mundial, la escalofriante lesión de Ismaël Koné, que lo marginará del resto del certamen.

La grave fractura en la pierna izquierda del volante llevó a las lágrimas a su compañero Jonathan David, autor de un triplete.

«Todos pudimos oír el chasquido del hueso», lamentó el DT de Canadá, el estadounidense Jesse Marsch. «Quedamos conmocionados por la naturaleza de la lesión y porque Ismaël es una pieza fundamental nuestro en equipo. Será una baja importante».

En la misma zona, la B, Suiza goleó 4-1 a Bosnia-Herzegovina en Los Ángeles, en un choque en el que los cinco goles se anotaron en el epílogo.

A los helvéticos difícilmente algún resultado en la jornada final los privará de seguir disfrutando del Mundial. Su suerte es la desgracia de Bosnia y Catar, que quedaron en la UCI.

El viernes puede haber nuevos clasificados, comenzando por los Estados Unidos de Mauricio Pochettino, que de ganar se unirá a México en la segunda ronda. Canadá sería, entonces, el único anfitrión pendiente de confirmar su presencia.

(19/06/2026)",https://larazon.bo/marcas/2026/06/19/el-cielito-lindo-continuara-en-escena-durante-un-mundial/
La Razón,2026-06-19,"Marcas, Mundial 2026",Ecuador tiene prohibido fallar ante la audaz Curazao,"Las necesidades aprenden a Ecuador antes de lo previsto. La cruel derrota en su debut mundialista la obliga a arrollar el sábado a una atrevida Curazao que ya sabe lo que es dar sustos.

Arrancar el torneo sin puntos no entraba en los planos de la Tricolor, ni antes ni durante prácticamente todo el partido en Filadelfia.

Pero Wilfried Singo, tras una fulgurante cabalgada por la banda derecha, vio el desmarque en el área de Amad Diallo y el delantero del Manchester United estrenó las redes de Filadelfia con un zurdazo mortal.

A Ecuador le falló su defensa de hierro, la menos goleada de las eliminatorias sudamericanas, y tampoco le salvó un ataque que sigue con la pólvora extraviada.

John Yeboah y Alan Minda protagonizaron dos balones contra el travesaño en una primera media hora de asedio ecuatoriana, que insufla optimismo al seleccionador Sebastián Beccacece para la primera prueba de fuego del torneo.

Cualquier tipo de traspié ante Curazao el sábado en el estadio de Kansas City (19H00 locales – 01H00 GMT del domingo) sería probablemente lapidario, ya que en la última jornada espera Alemania, el gigante del Grupo E.

Ecuador necesita ganar por el mayor número de goles posibles ante la nación caribeña, la más pequeña que haya disputado una Copa del Mundo, para no perder el rastro de Costa de Marfil, que chocará el mismo sábado ante Alemania en Toronto, o mejorar opciones de avanzar como tercero de grupo.

‘Pasamos página’

En el Arrowhead Stadium, que Lionel Messi llenó de magia el martes con un triplete para Argentina, se comprobarán los efectos del diván de Beccacece.

El técnico argentino ha tenido que reactivar la moral del grupo mientras él carga con la presión de capitalizar la mejor generación de la historia del país.

Algunos de esos referentes, sin embargo, estuvieron por debajo de su nivel frente a Costa de Marfil, principalmente el lateral izquierdo Piero Hincapié.

Willian Pacho, central del Paris Saint-Germain, y Moisés Caicedo, mediocampista del Chelsea, dos figuras de estratosférico caché, tendrán que imponer su jerarquía a la espera de una mayor producción de atacantes como Gonzalo Plata y el capitán Enner Valencia.

«Ya el partido pasó. Estamos muy bien, vamos a clasificar, vamos a ganar», afirmó rotundo el lateral Pervis Estupiñán, inesperadamente suplente en el debut.

«Queremos que el país esté tranquilo, ya pasamos página», aseguró la defensa del AC Milán.

Contener los nervios será una de las claves frente a una Curazao envalentonada con el sobresalto que ya le dio a Alemania.

El joven Livano Comenencia, nacido en Países Bajos, enloqueció a la afición curazoleña en el estadio de Houston al marcar un gol con el que su equipo empataba 1-1 al tetracampeón mundial.

Pero Alemania, con 70 minutos por delante, se olvidó de su reciente historial de fracasos y cumplió con los pronósticos arrollando 7-1.

Aún así los alumnos del neerlandés Dick Advocaat saborearon su momento de protagonismo en el Mundial y tratarán de repetirlo el sábado ante Ecuador.

(19/06/2026)",https://larazon.bo/marcas/2026/06/19/ecuador-tiene-prohibido-fallar-ante-la-audaz-curazao/
