sitio_noticias,fecha,seccion,titular,cuerpo,url
La Razón,2026-09-22,Voces,Movilidad eléctrica: el futuro ya llegó,"Durante mucho tiempo hablamos de la movilidad eléctrica como algo que pertenecía al futuro. Era una tecnología que veíamos en otros países, en fotografías de ciudades lejanas o en las noticias sobre innovación y cambio climático. Hoy esa realidad está cambiando. Los vehículos eléctricos ya forman parte de nuestras calles y, poco a poco, empiezan a ocupar un lugar más visible en la conversación cotidiana de los bolivianos.

Esto plantea una pregunta que considero necesaria: ¿estamos preparados para entender esta nueva forma de movilidad?

La respuesta no pasa únicamente por saber qué vehículo comprar. La movilidad eléctrica supone comprender nuevas tecnologías, conocer sus características, aprender sobre sus sistemas de carga, autonomía, mantenimiento y seguridad, pero también reflexionar sobre cómo cambiarán nuestros hábitos al conducir.

Estamos frente a un fenómeno actual, creciente e ineludible. Por eso, más que observarlo como una tendencia pasajera, debemos comenzar a informarnos.

La llegada de los vehículos eléctricos introduce conceptos que para muchos todavía son nuevos. ¿Cuánto dura una batería? ¿Dónde se puede cargar? ¿Cuánto tiempo toma una carga? ¿Qué diferencias existen entre un vehículo eléctrico, uno híbrido y uno convencional? ¿Cómo debe realizarse su mantenimiento? ¿Qué particularidades tiene conducirlos? ¿Qué debemos considerar al momento de adquirir uno?

Son preguntas legítimas y necesarias. Y mientras más vehículos eléctricos circulen por nuestras ciudades, más importante será que estas respuestas estén al alcance de todos. Pero existe una dimensión todavía más importante: la seguridad.

Toda transformación en la movilidad debe estar acompañada por educación. No basta con incorporar nuevas tecnologías a las calles si quienes las utilizan, quienes conviven con ellas y quienes tienen la responsabilidad de regularlas no cuentan con información suficiente.

La movilidad eléctrica también requiere una cultura de uso responsable.

Debemos aprender a convivir con vehículos que tienen características diferentes, comprender sus particularidades y preparar a conductores y peatones para una nueva realidad. Las escuelas de conducción, las instituciones públicas, las organizaciones vinculadas al sector automotor y la sociedad en su conjunto tienen un papel que cumplir.

También debemos entender que hablar de movilidad eléctrica no significa hablar exclusivamente de automóviles. Es hablar de cómo queremos que funcionen nuestras ciudades, de las alternativas que tendremos para desplazarnos y de la manera en que la tecnología puede acompañar una movilidad más eficiente, segura y responsable.

Bolivia tiene, además, una oportunidad. Podemos esperar a que los cambios ocurran para después reaccionar, o podemos comenzar desde ahora a generar conocimiento, conversación y educación alrededor de ellos.

Informarnos no significa necesariamente decidir hoy cambiar nuestro vehículo. Significa estar preparados para tomar mejores decisiones cuando llegue el momento. Significa que un conductor pueda conocer las ventajas y limitaciones de una nueva tecnología antes de utilizarla. Significa que una familia pueda evaluar con información suficiente qué alternativa responde mejor a sus necesidades. Significa, finalmente, que como sociedad podamos participar de manera consciente en la transformación de nuestra movilidad.

Desde el Automóvil Club Boliviano entendemos que nuestra responsabilidad no se limita a acompañar al conductor cuando necesita un servicio. Nuestra misión está vinculada a algo más amplio: contribuir a que las personas puedan desplazarse de manera segura, responsable y consciente.

Por eso creemos que hablar de movilidad eléctrica también es hablar de educación vial. Es anticiparnos a los cambios y preparar a las nuevas generaciones para las formas de movilidad que ya están comenzando a transformar nuestras ciudades.

El futuro de la movilidad no llegará en una fecha determinada. Ya está ocurriendo.

Y frente a ese cambio, la mejor respuesta no es el temor ni la indiferencia, sino el conocimiento. Necesitamos informarnos, preguntar, aprender y generar espacios de diálogo para comprender lo que esta transformación significa para Bolivia.

Porque la movilidad seguirá evolucionando. Y si queremos que esa evolución contribuya a una sociedad mejor, debemos asegurarnos de que la tecnología avance acompañada de educación, responsabilidad y seguridad.

Ese es, en definitiva, el desafío que asumimos desde el ACB: contribuir a que cada boliviano pueda moverse con confianza, seguridad y libertad, también en la movilidad del futuro.",https://larazon.bo/voces/2026/09/22/movilidad-electrica-el-futuro-ya-llego/
La Razón,2026-09-22,Voces,¿Quién controla al médico?,"Una joven británica recibió quimioterapia durante once años por un cáncer cerebral que nunca tuvo. Más de una década después supo que las imágenes nunca habían mostrado aquel tumor y que sufría una inflamación cerebral tratable con esteroides.

El caso, ocurrido en Inglaterra y difundido por la BBC, desmonta una explicación eurocéntrica: la mala praxis no es una particularidad del llamado tercer mundo. También se dan en sistemas sanitarios desarrollados. Ningún país posee inmunidad contra el poder médico sin contrapesos.

La pregunta criminológica no debe limitarse a qué hizo un profesional. Debe indagar cómo fue posible que durante once años nadie detuviera aquel tratamiento. ¿Dónde estaban los demás especialistas, la farmacia oncológica, la dirección hospitalaria y los organismos de fiscalización?

La misma pregunta puede formularse en Santa Cruz. Hace poco conocí el caso de una persona a quien diagnosticaron un cálculo en la vesícula y fue intervenida para extirparle ese órgano. Días después del alta sufrió una nueva crisis. Detectaron entonces que la piedra permanecía alojada en un conducto biliar y volvieron a intervenirla, pero la sonda utilizada no habría alcanzado la obstrucción.

El paciente fue dado de alta. Una semana después regresó con otra crisis y fue sometido a una tercera intervención. Al llegar al sitio donde debía encontrarse el cálculo, ya no estaba. Le explicaron que había pasado al colon. Sin embargo, según la información que recibí, no se realizaron estudios de imagen suficientes para localizar la piedra o comprobar qué había sucedido.

La extirpación de la vesícula puede estar médicamente indicada y un cálculo en el conducto biliar puede requerir otro procedimiento. No corresponde juzgar desde una columna. Pero tres intervenciones sucesivas y una explicación sin verificación suficiente justifican preguntas sobre el diagnóstico, los protocolos, el consentimiento informado y los controles institucionales.

No todo error médico constituye delito ni toda complicación demuestra negligencia. La medicina trabaja con incertidumbres. Pero una cosa es el riesgo inevitable y otra la ausencia de comprobación, la desatención de evidencias contradictorias o la repetición de procedimientos sin revisar el diagnóstico.

Aquí aparece la comisión por omisión. El derecho penal también puede atribuir un resultado a quien, teniendo el deber jurídico de controlar y de actuar, permanece inactivo. Es la denominada posición de garante.

Esta responsabilidad no alcanza indiscriminadamente a todo funcionario. Debe establecerse quién tenía el deber concreto de controlar, qué conocía o debía conocer y qué podía hacer para evitar el daño. Pero tampoco puede aceptarse que todo termine en el médico que atendió al paciente.

Clínicas, hospitales, cajas y seguros tienen gerencias médicas encargadas de supervisar profesionales, revisar procedimientos y garantizar insumos e infraestructura. Las autoridades públicas, a su vez, habilitan, acreditan y fiscalizan esos establecimientos. Autorizar no puede reducirse a recibir documentos, cobrar tasas o colocar un sello. Quien permite una actividad capaz de comprometer la vida adquiere también el deber de vigilarla.

Hace algunos años fui diagnosticado con glaucoma. La noticia me produjo una depresión que mi familia advirtió antes que yo. Busqué nuevas evaluaciones: la segunda, tercera y cuarta opinión contradijeron aquel diagnóstico.

Había ejercido el derecho penal y participado en algunos casos de mala praxis. Aun así, comprendí que iniciar una acción penal sería probablemente infructuoso. El paciente debe demostrar desde afuera aquello que la institución debía comprobar y controlar desde adentro.

La medicina necesita autonomía científica, pero autonomía no significa inmunidad. Cuando fallan sucesivamente el profesional, la gerencia y la fiscalización estatal, la explicación del médico aislado puede convertirse en coartada del sistema.

A veces el daño proviene de quien actúa. Otras, de quienes tenían el deber de impedirlo y decidieron no mirar.",https://larazon.bo/voces/2026/09/22/quien-controla-al-medico/
La Razón,2026-09-22,Columnistas,El camba nace donde quiere. Pero se hace aquí,"Hay un dicho que todo cruceño conoce, «el camba nace donde quiere». Se repite entre risas, casi como una broma familiar, para explicar por qué tanta gente que llegó de otro lado termina sintiéndose tan de esta tierra como quien nació en ella. Y es cierto, el camba nace donde quiere. Pero conviene decir la otra mitad de esa frase, la que casi nunca se pronuncia en voz alta, el camba se hace aquí.

Una cosa es nacer en un lugar y otra muy distinta es formarse en él. Santa Cruz tiene esa rara capacidad de recibir gente de todo el país, de todas las regiones y de todas las historias, y con los años devolverla convertida en cruceña de alma, sin que eso le cueste un gramo de su propia identidad. No es una apertura que diluye lo propio. Es una apertura que integra, contagia una manera de hacer las cosas y construye pertenencia. Quien llega aprende aquí a organizarse antes de esperar una solución ajena, a construir con lo que tiene a mano, a sumarse a un tejido social y productivo que lleva más de un siglo tejiéndose solo, comité por comité, gremio por gremio, emprendimiento por emprendimiento.

El 24 de septiembre de 1810, los cruceños decidieron asumir en sus propias manos una parte fundamental de su destino.  No esperaron la condición perfecta, ni el permiso de una autoridad lejana, ni el momento ideal que nunca llega. Esa decisión fundó algo más grande que una fecha en el calendario, fundó una manera de estar en el mundo, una costumbre de asumir responsabilidad colectiva una vocación que renace una y otra vez a lo largo de nuestra historia.

Esa manera de ser cruceño se hizo carne, con el paso de las décadas, en generaciones de bolivianos llegados de los nueve departamentos y en familias provenientes de muchas partes del mundo, que hoy defienden esta tierra con la misma pasión de quienes tienen aquí sus raíces desde siempre. Se hizo carne en quienes migraron buscando trabajo y terminaron construyendo empresa, en quienes llegaron de paso y decidieron quedarse, en quienes encontraron aquí una oportunidad y terminaron encontrando también un hogar. Santa Cruz no le exige a nadie dejar de ser de donde viene para comenzar a ser también de aquí. Y quizá esa sea una de sus mayores fortalezas: convertir la diversidad en pertenencia y la pertenencia en una voluntad compartida de construir.

Y esa realidad, más que un dato demográfico, le da alcance nacional a lo que Santa Cruz propone y reclama. Cuando en esta tierra conviven y construyen su futuro bolivianos provenientes de todos los departamentos, hablar de mejores instituciones, mayor capacidad de gestión, reglas estables para producir y condiciones para emprender deja de ser una agenda exclusivamente regional. Son aspiraciones compartidas por miles de familias que eligieron hacer su vida aquí. Pero esa condición también nos impone una responsabilidad: una Santa Cruz que ha recibido a Bolivia entera no puede pensarse solamente a sí misma; tiene que contribuir, desde su experiencia y su capacidad de hacer, a construir soluciones para el país entero.

El 24 de septiembre no celebra solamente una fecha ni un origen. Celebra una forma de hacerse cruceño: integrando en lugar de excluir, sumando en lugar de separar y asumiendo que pertenecer también significa hacerse responsable. Sostener esta tierra, para quienes nacieron en ella y para quienes la eligieron, significa cuidarla, hacerla producir, defender sus instituciones y dejarla mejor para los que vienen. Porque ser cruceño nunca fue solamente una cuestión de nacimiento; es una manera de vivir y de construir. El camba nace donde quiere. Pero se hace aquí.",https://larazon.bo/opinion/columnistas/2026/09/22/el-camba-nace-donde-quiere-pero-se-hace-aqui/
La Razón,2026-09-22,"Internacional, Marcas",Valverde sufre ‘esguince de tobillo’ y es baja en Uruguay,"El jugador sufrió un pisotón del surcoreano del Atlético Lee Kang-in en el derbi liguero contra el Atlético de Madrid que el Real Madrid perdió 2-1 el domingo en el Metropolitano.

Tras el encuentro, el técnico del Real Madrid, José Mourinho, lamentó que el jugador del Atlético no recibió la tarjeta roja por esa entrada.

El Real Madrid informó inicialmente que sufriría un «traumatismo severo», pero las nuevas pruebas realizadas este martes mostraron «un esguince de grado 3 en el tobillo izquierdo».

El conjunto merengue no precisa el tiempo de baja del jugador limitándose a afirmar que está «pendiente de evolución», aunque este tipo de lesiones puede llegar a las seis semanas de baja e incuso más.

Un portavoz de la Asociación Uruguaya de Fútbol (AUF) confirmó a la AFP que Valverde no participará en la gira asiática, en lo que será el estreno de Diego Forlán como nuevo DT de la Celeste.

Uruguay disputa en los próximos días varios partidos amistosos en Asia contra Japón, Corea del Sur e India.

Valverde tendrá que esperar para volver a vestir la camiseta de la Celeste y reivindicarse tras el pobre papel realizado en el Mundial 2026.

«Me hago cargo del fracaso y sé que no estuve a la altura. Pero bajo ningún punto de vista renunciaré a representar a mi país, aunque me cueste la vida», afirmó el 3 de julio el capitán de Uruguay, días después de la dolorosa eliminación en primera fase.

«No sé cómo ni cuándo, pero les juro por mi vida que no voy a irme de esta selección sin dejarla en lo más alto», añadió Valverde, uno de los internacionales más críticos por su bajo rendimiento.

(22/09/2026)",https://larazon.bo/marcas/2026/09/22/valverde-sufre-esguince-de-tobillo-y-es-baja-en-uruguay/
La Razón,2026-09-22,"Internacional, Marcas","Zidane, Xavi, Klopp… estrellas en banquillos para destronar a España","También Portugal, que inicia la defensa de su título en la Liga de Naciones recurriendo al veterano Jorge Jesús, Países Bajos, que innova con la leyenda española Xavi, primer técnico extranjero en su banquillo en 48 años, o Italia, que recupera a Roberto Mancini.

No por esperada su llegada ha sido menos espectacular. Tras años guardando su turno, Zidane se sentará el viernes en Kocaeli (Turquía) por primera vez en el banquillo de Francia, sucediendo a su antiguo compañero en el mediocampo de los Bleus Didier Deschamps.

«Parece de película», resumió el capitán de la selección Kylian Mbappé sobre la llegada de la leyenda, que contará con un guardaespaldas, medida inédita en el cargo.

Las expectativas se han disparado, pero no lo tendrá fácil Zizou para igualar la regularidad al más alto nivel que consiguió Deschamps en su largo mandato que arrancó en 2012: semifinales en cinco de los últimos seis grandes torneos y título mundial en 2018.

«El trabajo con Francia era el único que quería», dijo en julio Zidane, campeón de Europa con el Real Madrid como técnico en 2016, 2017 y 2018.

Dicho y hecho. Xavi Hernández dejó el Barcelona en 2024 y declaró que su gran objetivo era dirigir un equipo nacional.

Países Bajos ha abierto las puertas a otra leyenda azulgrana, cuyo contrato le vincula hasta la Copa del Mundo 2030, tras cerrar la etapa de Ronald Koeman con unos tristes dieciseisavos de final de la reciente edición norteamericana.

Curiosamente ambos técnicos se dieron el mismo testigo en el Barça en 2021 en la única experiencia de Xavi en los banquillos al más alto nivel.

«Como alguien que se formó en la cantera del Barcelona, ​​con una fuerte influencia de Johan Cruyff y Rinus Michels, entre otros, siento una conexión especial con el fútbol holandés», dijo Xavi sobre la herencia compartida.

El carisma se sentará en el banquillo de una Mannschaft muy venida a menos en los últimos años: Jürgen Klopp ha aceptado el encargo de resucitar a un gigante.

«Este es el punto culminante, la cima absoluta de mi carrera futbolística como entrenador. Lo daré todo», avisó la leyenda del Liverpool, que se ha estrenado con una maxi-lista de 44 jugadores, divididas en dos, para los cuatro primeros choques de la cuatro veces campeona mundial.

Roberto Mancini vuelve a la selección italiana para salir esta vez por la puerta grande.

«He vuelto para ganar lo más rápido posible», dejó claro el antiguo mediapunta, que se dirigió a la Nazionale entre 2018 y 2023, hasta que obtuvo una suculenta oferta de Arabia Saudita.

Entre medias, un título europeo en 2021, el oasis en medio de interminable travesía en el desierto para la cuatro veces campeona mundial: no se ha clasificado para las tres últimas ediciones de la Copa del Mundo.

El técnico de 72 años es la nueva apuesta portuguesa tras cerrar el ciclo de Roberto Martínez con una derrota in extremis ante España en octavos del Mundial (1-0).

Su primer cometido será defender la corona en la Liga de Naciones, con el objetivo obligado de llegar a pleno rendimiento al Mundial 2030, en el que Portugal será anfitriona junto a España y Marruecos.

Por si alguna dudaba, Cristiano Ronaldo seguirá capitaneando la nave a sus 41 años: «Es un símbolo de la Seleçao. Cris es un símbolo de Portugal y lo será para siempre en la historia».

Slaven Bilic, seleccionador croata entre 2006 y 2012, regresa al banquillo balcánico, mientras que el neerlandés Mark van Bommel dirigirá a la vecina Bélgica.

Sucesor de Luis de la Fuente al frente de la española sub-21, Santi Denia tiene su gran oportunidad con la República Checa.

(22/09/2026)",https://larazon.bo/marcas/2026/09/22/zidane-xavi-klopp-estrellas-en-banquillos-para-destronar-a-espana/
La Razón,2026-09-22,"Internacional, Marcas","Mbappé, convencido de haber ‘deslumbrado’ a observadores del Balón","«No van a anunciar un equipo dentro del sobre. Van a anunciar a un jugador. (…) La capacidad de rendir individualmente y de deslumbrar, eso es lo que marca a la gente para un trofeo como el Balón de Oro», afirmó en una entrevista con la radio RFI.

«He sido máximo goleador de todas las grandes competiciones y creo que puede ser un buen año para mí y tengo buenas sensaciones», insistió.

Mbappé fue el máximo goleador en la pasada Liga española (25 goles), en la Liga de Campeones (15 goles) y en el Mundial 2026 se convirtió, gracias a 10 goles más, en el máximo goleador histórico de la Copa del Mundo (22 goles en tres ediciones).

Compite, en especial, con su compañero en la selección francesa Ousmane Dembélé, que apunta a un doblete, así como con Lionel Messi, finalista del Mundial con Argentina, y con varios campeones del mundo españoles como Lamine Yamal, Rodri o Ferran Torres.

Veinte de los cien votos vendrán del continente africano, algo que alegra al capitán de los Bleus, que tiene orígenes argelinos por parte de madre y cameruneses por parte de padre.

«Siempre me he sentido muy querido cada vez que he pisado el continente africano (…) Siempre es un placer que la gente hable bien de mí, que me asocie con este premio, el Balón de Oro», añadió a RFI.

El Balón de Oro se entregará el 26 de octubre en una gala en Londres.

(22/09/2026)",https://larazon.bo/marcas/2026/09/22/mbappe-convencido-de-haber-deslumbrado-a-observadores-del-balon/
La Razón,2026-09-22,"Internacional, Marcas",Teo Gutiérrez se retirará del fútbol en diciembre,"El delantero Teófilo Gutiérrez, exjugador de River Plate y de la selección Colombia, anunció el lunes que en diciembre se retirará del fútbol profesional tras 19 años de carrera.

«Va a ser un show espectacular», preparado para unas 65.000 personas, dijo el actual jugador del Atlético Junior de Barranquilla en una entrevista difundida el lunes por Ditu TV, una plataforma digital del canal Caracol Televisión.

«Va a haber tres cantantes internacionales, va a venir River Plate, la selección Colombia 2014, muchos compañeros que jugaron conmigo en otros clubes», agregó el atacante.

Conocido por polémicas fuera y dentro del campo, Gutiérrez tuvo momentos altos en su carrera como delantero goleador pero que también aportó en la creación.

Debutó como profesional con el Junior en 2007. Desde entonces tuvo varios pasos por el equipo Tiburón, del que es ídolo y con el que ganó cinco ligas y dos copas nacionales.

A lo largo de su carrera jugó también para el Cruz Azul de México, el Sporting Lisboa de Portugal, el Trabzonspor de Turquía y el River Plate de Argentina.

Conquistó los corazones de la exigente afición del Millonario al levantar tres copas continentales, la Sudamericana 2014 y la Libertadores y la Recopa en 2015, además de ser campeón del fútbol argentino en 2014.

Fue parte de la recordada selección colombiana que alcanzó los cuartos de final en el Mundial de Brasil 2014, la mejor participación mundialista de los cafeteros.

En el equipo nacional (15 goles en 52 partidos) se abrió espacio en la titularidad junto a emblemas como James Rodríguez, Radamel Falcao García y Juan Guillermo Cuadrado.

Gutiérrez, nacido en un barrio pobre de Barranquilla conocido como La Chinita, también destacó en la eliminatoria sudamericana para la Copa del Mundo 2014 por marcar seis goles en once partidos.

«Muy contento por todo lo que estoy viviendo, muy feliz», dijo Teo en la entrevista con Ditu TV. «Porque el fútbol me lo ha dado todo, porque me ha cambiado la vida».

(22/09/2026)",https://larazon.bo/marcas/2026/09/22/teo-gutierrez-se-retirara-del-futbol-en-diciembre/
La Razón,2026-09-22,Economía y Empresa,"Gobierno no dará marcha atrás en eliminación de subvención al diésel, dice Aramayo","Pese a las protestas y amenazas de movilizaciones, el ministro de la Presidencia, Fernando Aramayo, descartó que el Gobierno retroceda en la eliminación de la subvención al diésel.

Y aseguró que la decisión responde a la necesidad de ordenar las finanzas públicas, garantizar el abastecimiento y reducir el contrabando.

“No (retrocederemos), porque es una medida que es un acto de responsabilidad social, un acto de responsabilidad con la estabilización económica”, afirmó Aramayo en Red Uno.

Asimismo, aseguró que el Gobierno mantiene la puerta abierta para dialogar con todos los sectores que manifestaron su preocupación y advirtieron con movilizarse.

Explicó, además, que el tratamiento del grado de afectación debe considerarse particularmente con cada sector y territorio.

“Hemos invitado a todos los sectores a dialogar”, dijo y aseguró que hay alcanzaron acuerdos con diferentes sectores.

Respecto al transporte público, Aramayo sostuvo que no todos los vehículos dependen exclusivamente del diésel.

Lea más: Sin la subvención al diésel, Bolivia supera precios de casi todos los países de la región

Según los datos de la autoridad, de aproximadamente 129.000 vehículos de servicio público, 39.880 utilizan diésel de forma exclusiva, mientras una parte importante puede operar con gasolina o GNV.

En ese contexto, consideró que no corresponde un eventual incremento en todas las tarifas del transporte público.

Dijo que autoridades del Gobierno y de las alcaldías deberán coordinar acciones frente a posibles casos de especulación o aumentos abusivos.

Aramayo defendió la decisión del Gobierno y dijo que aproximadamente 1,5 millones de litros de diésel eran destinados al contrabando u otras actividades ilegales.

También aseguró que las filas en estaciones de servicio disminuyeron de forma considerable después de la medida.

Respecto a una eventual eliminación del subsidio a la gasolina y el GLP, dijo que aún no se tomó ninguna determinación.

La eliminación de la subvención al diésel provocó la reacción de varios sectores sociales, principalmente el transporte, que este martes definirá acciones contra esa decisión.",https://larazon.bo/economia-y-empresa/2026/09/22/gobierno-no-dara-marcha-atras-en-eliminacion-de-subvencion-al-diesel-dice-aramayo/
La Razón,2026-09-22,"Internacional, Marcas",Estêvão vivirá ‘cada minuto’ como ‘final’ en su vuelta al Penta,"El extremo del Chelsea, de 19 años, está de vuelta en la Canarinha de Carlo Ancelotti para los amistosos que los pentacampeones mundiales jugarán ante Australia, el próximo viernes en Townsville y el martes 29 de septiembre en Brisbane, e India, el sábado 3 de octubre en Calcuta.

«Cada minuto que yo tenga va a ser una final, porque es muy importante estar aquí para mí», dijo Estêvão en una rueda de prensa en Brisbane, lugar de concentración del Scratch en el inicio de esta Fecha FIFA para partidos internacionales.

«Fueron meses muy difíciles, pero gracias a Dios pude hacer una excelente rehabilitación, volver a los gramados y hoy estar en la Seleção», expresó.

Ancelotti inicia un proceso de reestructuración del Scratch tras la eliminación ante Noruega en los octavos de final de la Copa del Mundo de Norteamérica 2026.

Hasta la lesión muscular en la zona posterior del muslo derecho que lo sacó del Mundial, Estêvão era el máximo anotador de la selección brasileña en el ciclo del italiano, con cinco goles.

Sería superado durante el torneo por Vinícius Júnior, que llegó a siete.

Estêvão agradeció la confianza de Ancelotti, aún cuando no ha tenido un buen inicio de temporada en Inglaterra con el Chelsea bajo las órdenes del español Xabi Alonso.

«Ser elegido por Ancelotti es un privilegio, que encaro como motivación para dar lo mejor todos los días», comentó.

Estêvão solo ha jugado 23 minutos en cuatro compromisos disputados con los Blues en el naciente curso en la Premier League.

«Cada técnico tiene su manera de jugar», declaró el atacante sobre su actualidad en el equipo londinense.

«Lo que yo hago es enfocarme en aquello que puedo controlar: intento dar lo mejor en los entrenamientos y cuando recibo la oportunidad (de jugar) intento dar lo mejor», manifestó. «Dejo el mañana en las manos de Dios».

(22/09/2026)",https://larazon.bo/marcas/2026/09/22/estevao-vivira-cada-minuto-como-final-en-su-vuelta-al-penta/
La Razón,2026-09-22,Espacio Empresarial,Soy Travel: aventuras que conectan con la naturaleza,"Lo que comenzó como una escapada de fin de semana en busca de bienestar emocional se convirtió en un proyecto dedicado a conectar a las personas con la naturaleza. Su fundador y director, Juanito Ortiz, descubrió en aquellas primeras experiencias que existían maravillas más allá de la rutina y las cuatro paredes de una oficina. La intención de compartirlas dio paso a una comunidad de viajeros que, con el tiempo, se transformó en Soy Travel.

Hoy, la empresa desarrolla una propuesta especializada en turismo de aventura, hiking y trekking, dirigida principalmente a personas activas que buscan explorar nuevos territorios y desafiar sus propios límites. Cada travesía está concebida para acercar al viajero a la naturaleza, bajo estándares de seguridad y respeto ambiental.

Santa Cruz ofrece un escenario privilegiado para esta propuesta. Sus atractivos abarcan las serranías de Samaipata, el Parque Nacional Amboró, los valles cruceños, el Chaco y la Chiquitania, además de circuitos culturales y gastronómicos. Entre las experiencias destacan el Codo de los Andes al amanecer, el Santuario de los Helechos Gigantes, La Pajcha, Bellavista y rutas por viñedos y cafetales. La oferta también alcanza las Misiones Jesuíticas, Comarapa, Vallegrande, Kaa-Iya, Charagua, Camiri y diversos destinos del norte y la Chiquitania.

La innovación es parte central de la propuesta. Soy Travel apuesta por crear rutas exclusivas y experiencias que van más allá del senderismo tradicional, incorporando gastronomía en ruta para convertir cada expedición en una experiencia multisensorial, donde los paisajes y los sabores locales forman parte del recorrido.

La empresa trabaja además como operador integral. Su oferta incluye guías locales certificados y profesionales en montaña y rescate, salidas grupales, logística para grupos privados, alquiler y soporte de equipos, y catering especializado para expediciones.

Su mirada también alcanza a las comunidades. Soy Travel asesora técnicamente a poblaciones locales para potenciar sus atractivos turísticos y trabaja en la exploración y creación de nuevos circuitos que permitan diversificar la oferta turística del país. El objetivo es que cada viaje no solo genere una experiencia memorable para el visitante, sino también oportunidades e ingresos directos para las comunidades que forman parte de estas rutas.

Soy Travel apuesta por un turismo que combina aventura, innovación, seguridad, conciencia ambiental y desarrollo local, invitando a mirar Santa Cruz más allá de sus rutas tradicionales.",https://larazon.bo/espacio-empresarial/2026/09/22/soy-travel-aventuras-que-conectan-con-la-naturaleza/
